0,Collier crâne de singe et dents Bornéo,,,,,,,,,0,,13
0,Poterie Fon Bénin,,,,,,,,,0,,3
0,Statue Mossi Burkina Faso,,,,,,,,,0,,3
0,Boîte en bois Yoruba Nigéria,,,,,,,,,0,,3
0,Fétiche avec panier et esprit Fon Bénin,,,,,,,,,0,,3
0,Masque Guéré ethnie Wé Côte d'Ivoire,,,,,,,,,0,,13
0,2 crânes de singes fétichés Fon Bénin,,,,,,,,,0,,13
0,Crâne de cheval ligaturé Ibo Nigéria,,,,,,,,,0,,13
0,Personnage assis yeux rouges Fon Bénin,,,,,,,,,0,,13
0,Fétiche à genoux mains jointes Fon Bénin,,,,,,,,,0,,13
0,Terre cuite tête de lion Bénin,,,,,,,,,0,,13
0,Crâne d'oiseau sculpté,,,,,,,,,0,,13
0,Fétiche Ofo Ibo Nigeria,,,,,,,,,0,,3
0,Petit masque Toma Liberia,,,,,,,,,0,,3
0,Coiffe Naga avec singe Népal,,,,,,,,,0,,15
0,Singe mendiant Baoulé Côte d'Ivoire,,,,,,,,,0,,15
0,Crâne de gorille fétiché Villi Congo,,,,,,,,,0,,3
0,Plateau de mariage Yoruba Nigéria,,,,,,,,,0,,3
0,Masque Ikiti Yoruba Nigéria,,,,,,,,,0,,3
0,Fétiche Suku Yaka Congo,,,,,,,,,0,,4
0,Masque terre cuite Nazca Pérou,,,,,,,,,0,,4
0,Autel Kachamol Guinée,,,,,,,,,0,,4
0,Femme Yoruba Nigéria,,,,,,,,,0,,4
0,Femme Yoruba Nigéria,,,,,,,,,0,,4
0,Bâton marionnette Bambara Mali,,,,,,,,,0,,4
0,Statue féminine rongée ?,,,,,,,,,0,,4
0,Bronze marin portuguais Bénin,,,,,,,,,0,,4
0,Masque oiseau Burkina Faso,,,,,,,,,0,,4
0,Masque Nouvelle Guinée,,,,,,,,,0,,4
0,Masque Bali,,,,,,,,,0,,4
0,Bâton marionnette Kuyu Congo,,,,,,,,,0,,4
0,Collier chaman à crânes et dents Bornéo,,,,,,,,,0,,13
0,Fétiche à cornes Fon Bohicon Bénin,,,,,,,,,0,,13
0,Fétiche à taquets Ouidah Bénin,,,,,,,,,0,,13
0,Fétiche ovale à crin Fon Ouidah Bénin,,,,,,,,,0,,13
0,Crânes de tortues chaman Amazonie,,,,,,,,,0,,13
0,Bronze femme guerrière Bénin 1910,,,,,,,,,0,,4
0,Fétiche féminin Nigéria,,,,,,,,,0,,4
0,Boccio Fon Nigéria,,,,,,,,,0,,3
0,Statue Lobi Burkina Faso,,,,,,,,,0,,3
0,Collier Kina Nouvelle Guinée,,,,,,,,,0,,3
0,Fétiche Ewe Bénin,,,,,,,,,0,,3
0,Bêtise Lobi Burkina Faso,,,,,,,,,0,,3
0,Fétiche Fon Bénin,,,,,,,,,0,,3
0,Autel de dévotion Osanyn Yoruba Nigéria,,,,,,,,,0,,3
0,4 bâtons de divination Fa Ouidah Fon Bénin,,,Collection Gabriel MASSA,,,,,,0,,4
0,Bâton de Fa homme agenouillé Ekiti Nigeria,,,Collection Gabriel MASSA,,,,,,0,,4
0,Grande poupée Mossi Burkina Faso,,,Collection Gabriel MASSA,,,,,,0,,4
0,3 poupées de fertilité Biga Mossi Burkina Faso,,,"Collection Gabriel MASSA : Biga = enfant; région de Boulsa, Kya, Ouagadougou",,,,,,0,,4
0,Statuette Nkisi Zaïre à reliquaire abdominal,,,,,,,,,0,,4
0,Fétiche aux cadenas Bohicon Fon Bénin,,,,,,,,,0,,13
0,Fétiche abstrait amas Bohicon Fon Bénin,,,,,,,,,0,,13
0,"Fétiche femme, enfant, mâchoire Nago Bénin",,,,,,,,,0,,13
0,2 crânes de singes fétichés Fon Bénin,,,,,,,,,0,,13
0,Fétiche de chasse buffle Zigua Tanzanie,,,,,,,,,0,,10
0,Masque Baoulé Côte d'Ivoire,,,,,,,,,0,,13
0,2 coiffes de danse Kabyé Togo,,,,,,,,,0,,13
0,Crâne de cervidé sculpté Bali,,,,,,,,,0,,13
0,Statue féminine Ewe Ghana,,,"Le personnage tient ses seins, de longs colliers de perles orne son torse. ","Bois, caolin, peinture et perle. ",71,,,,0,,13
0,Masque de danse Dan Côte d'Ivoire,,,,"Bois, fibre végétale, patine ancienne et charges magique sur le front. ",21,,,,0,,13
